"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1414","東和","            608256","            416491","            191765","                  0","                  0","             34768","            156997","            188634","              9582","            336049","              1750","            334299","            205535","                  0","                  0","                  0","            539834","                  2.45"
"1416","廣豐","             82179","             64484","             17695","                  0","                  0","             49184","            -31489","            363368","              4014","            327865","                987","            326878","                  0","                  0","                  0","                  0","            326878","                  0.92"
"1417","嘉裕","            595776","            360262","            235514","                  0","                  0","            270348","            -34834","            238209","              8140","            195235","             29945","            165290","                  0","                  0","                  0","                  0","            165290","                  0.44"
"1418","東華","          1600610","          1435400","            165210","                  0","                  0","             91052","             74158","                928","             11298","             63788","             19977","             43811","                  0","                  0","                  0","                  0","             43811","                  0.36"
"1419","新紡","            388072","            281756","            106316","                  0","                  0","            101263","              5053","             45567","             10740","             39880","             -1245","             41125","                  0","                  0","                  0","                  0","             41125","                  0.14"
"1423","利華羊毛","            846688","            752483","             94205","                  0","                  0","             25148","             69057","             10910","              6433","             73534","             12793","             60741","                  0","                  0","                  0","                  0","             60741","                  0.35"
"1432","大魯閣實業","              8737","              5652","              3085","                  0","                  0","             16889","            -13804","             69815","             12250","             43761","                  0","             43761","                  0","                  0","                  0","                  0","             43761","                  0.51"
"1434","福懋興業","         18596119","         16551051","          2045068","                  0","                  0","          1034632","          1010436","          1095818","            136180","          1970074","            225197","          1744877","                  0","                  0","                  0","                  0","          1744877","                  1.04"
"1435","中福國際","             12494","              2919","              9575","                  0","                  0","             14529","             -4954","             30988","             22136","              3898","                606","              3292","                  0","                  0","                  0","                  0","              3292","                  0.03"
"1436","華友聯","              4542","              2433","              2109","                  0","                  0","             26345","            -24236","             11756","            192584","           -205064","                588","           -205652","                  0","                  0","                  0","                  0","           -205652","                 -0.65"
"1437","勤益投控","            683691","            668039","             15652","                  0","                  0","             29837","            -14185","             47562","             15993","             17384","             -2481","             19865","                  0","                  0","                  0","                  0","             19865","                  0.10"
"1438","裕豐","             32963","             12337","             20626","                  0","                  0","              7465","             13161","             30126","                  1","             43286","                  0","             43286","                  0","                  0","                  0","                  0","             43286","                  0.42"
"1439","中和羊毛","            282924","            279050","              3874","                  0","                  0","             13760","             -9886","              9752","              1612","             -1746","             87155","            -88901","                  0","                  0","                  0","                  0","            -88901","                 -0.97"
"1440","南紡","          8838018","          7656527","          1181491","                  0","                  0","            483730","            697761","            826650","             23087","          1501324","            308997","          1192327","                  0","                  0","                  0","                  0","          1192327","                  0.76"
"1441","大東紡織","            971234","            693406","            277828","                  0","                  0","             80999","            196829","             23697","             22418","            198108","              4261","            193847","                  0","                  0","                  0","                  0","            193847","                  2.95"
"1442","名軒","          1066426","            623860","            442566","                  0","                  0","             75665","            366901","              6212","                  0","            373113","             15275","            357838","                  0","                  0","                  0","                  0","            357838","                  2.07"
"1443","立益紡織","            562816","            450377","            112439","                  0","                  0","             20987","             91452","             68182","             83633","             76001","                  0","             76001","                  0","                  0","                  0","                  0","             76001","                  0.26"
"1444","力麗","          6749096","          5786509","            962587","                542","                  0","            247726","            714319","            317780","             53100","            978999","             83070","            895929","                  0","                  0","                  0","                  0","            895929","                  1.02"
"1445","大宇紡織","          1153276","          1032148","            121128","                  0","                  0","             75001","             46127","             26189","                151","             72165","              4668","             67497","                  0","                  0","                  0","                  0","             67497","                  0.49"
"1446","宏和","            386429","            369149","             17280","                  0","                  0","             31297","            -14017","            564455","             20399","            530039","              1184","            528855","                  0","                  0","                  0","                  0","            528855","                  3.82"
"1447","力鵬","         11820293","         11136036","            684257","                  0","                  0","            275907","            408350","            113882","             70317","            451915","             95400","            356515","                  0","                  0","                  0","                  0","            356515","                  0.53"
"1449","佳和實業","          1136674","          1089720","             46954","                  0","                  0","            124801","            -77847","             60880","             66220","            -83187","                  0","            -83187","                  0","                  0","                  0","                  0","            -83187","                 -0.56"
"1451","年興紡織","          5588115","          4765365","            822750","                  0","                  0","            310675","            512075","            392026","             21627","            882474","            198982","            683492","                  0","                  0","                  0","                  0","            683492","                  1.24"
"1452","宏益","          1190412","          1048935","            141477","                  0","                  0","             36941","            104536","             26268","             18617","            112187","             25100","             87087","                  0","                  0","                  0","                  0","             87087","                  0.68"
"1453","大將","            160622","            130980","             29642","                  0","                  0","             15691","             13951","              3647","              4325","             13273","              1130","             12143","                  0","                  0","                  0","                  0","             12143","                  0.17"
"1454","台富","          1395568","          1282644","            112924","                  0","                  0","             75086","             37838","            148628","             19417","            167049","              7334","            159715","                  0","                  0","                  0","                  0","            159715","                  1.28"
"1455","集盛","          9287000","          8355115","            931885","                  0","                  0","            220852","            711033","            124640","             39600","            796073","             96010","            700063","                  0","                  0","                  0","                  0","            700063","                  1.43"
"1456","怡華","          1130366","          1087965","             42401","                  0","                  0","             91974","            -49573","             11050","             31221","            -69744","              2616","            -72360","                  0","                  0","                  0","                  0","            -72360","                 -0.45"
"1457","宜進","          3232476","          3040260","            192216","                  0","                  0","             75728","            116488","             41527","             42827","            115188","                122","            115066","                  0","           -265340","                  0","                  0","           -150274","                 -0.65"
"1459","聯發紡織","          1329970","          1256747","             73223","                  0","                  0","             58243","             14980","            276873","             20709","            271144","             20040","            251104","                  0","                  0","                  0","                  0","            251104","                  0.80"
"1460","宏遠","          2856966","          2465222","            391744","              1230","                  0","            333318","             57196","             51261","             45986","             62471","                  0","             62471","                  0","                  0","                  0","                  0","             62471","                  0.14"
"1463","強盛染整","            294328","            263347","             30981","                  0","                  0","             42726","            -11745","              9502","              8736","            -10979","                  0","            -10979","                  0","                  0","                  0","                  0","            -10979","                 -0.07"
"1464","得力實業","            918965","            815893","            103072","              1354","                  0","            133200","            -31482","             23890","              8492","            -16084","            -20307","              4223","                  0","                  0","                  0","                  0","              4223","                  0.03"
"1465","偉全實業","            948597","            859322","             89275","             12429","              4431","             59162","             22115","             71341","              5013","             88443","              8280","             80163","                  0","                  0","                  0","                  0","             80163","                  0.93"
"1466","聚隆","          2875838","          2512069","            363769","                  0","                  0","            137895","            225874","              7266","             12205","            220935","              9686","            211249","                  0","                  0","                  0","                  0","            211249","                  2.22"
"1467","南緯實業","          1584450","          1454476","            129974","              8143","             13117","            183644","            -48696","            169656","             31990","             88970","            -29713","            118683","                  0","                  0","                  0","                  0","            118683","                  0.72"
"1468","昶和纖維","            424921","            371668","             53253","              6847","              5058","             60371","             -8907","              8448","             56272","            -56731","                  0","            -56731","                  0","                  0","                  0","                  0","            -56731","                 -0.35"
"1470","大統新創","            457781","            380686","             77095","                  0","                  0","             35130","             41965","              5954","                 47","             47872","              8222","             39650","                  0","                  0","                  0","                  0","             39650","                  0.46"
"1471","首利","          3202492","          3157785","             44707","                  0","                  0","             75875","            -31168","             29439","             35256","            -36985","               -921","            -36064","                  0","                  0","                  0","                  0","            -36064","                 -0.18"
"1472","三洋紡","            708557","            616854","             91703","                  0","                931","             28451","             64183","              7585","              4545","             67223","                728","             66495","                  0","                  0","                  0","                  0","             66495","                  0.81"
"1473","台南企業","          3737065","          3468308","            268757","                  0","                  0","            228348","             40409","            276781","             15465","            301725","             38709","            263016","                  0","                  0","                  0","                  0","            263016","                  1.80"
"1474","弘裕","          1981785","          1775326","            206459","                  0","                  0","             96852","            109607","              7145","             34378","             82374","             17850","             64524","                  0","                  0","                  0","                  0","             64524","                  0.47"
"1475","本盟光電","            247839","            240481","              7358","              1500","              1500","             31285","            -23927","             45771","             22414","               -570","                  0","               -570","                  0","                  0","                  0","                  0","               -570","                 -0.01"
"1476","儒鴻","          4538747","          3637720","            901027","                  0","                  0","            461641","            439386","             84820","              6753","            517453","             94080","            423373","                  0","                  0","                  0","                  0","            423373","                  2.12"
"1477","聚陽實業","          6621195","          5504815","          1116380","                  0","                  0","            511106","            605274","             67634","             79122","            593786","            100686","            493100","                  0","                  0","                  0","                  0","            493100","                  3.09"
"1503","士電","          7932548","          6555188","          1377360","                  0","                  0","            860864","            516496","            323973","             30247","            810222","            156806","            653416","                  0","                  0","                  0","                  0","            653416","                  1.25"
"1504","東元電機","         12364673","         10003160","          2361513","            343747","            373809","          1783521","            608054","          1171276","            162606","          1616724","            159347","          1457377","                  0","                  0","                  0","                  0","          1457377","                  0.81"
"1506","正道","            493300","            436358","             56942","                961","                298","             54899","              1380","             39963","              7039","             34304","                  0","             34304","                  0","                  0","                  0","                  0","             34304","                  0.34"
"1507","永大機電","          1855173","          1258544","            596629","                842","                736","            267480","            329043","            473075","                987","            801131","             84058","            717073","                  0","                  0","                  0","                  0","            717073","                  1.75"
"1512","瑞利","          1291858","          1115184","            176674","                  0","              2168","            242008","            -63166","             84761","             25838","             -4243","             14526","            -18769","                  0","                  0","                  0","                  0","            -18769","                 -0.10"
"1513","中興電","          3860735","          3066675","            794060","                324","                707","            470330","            324113","             59808","             92616","            291305","             46886","            244419","                  0","                  0","                  0","                  0","            244419","                  0.52"
"1514","亞力電機","          1596216","          1413037","            183179","                  4","                  0","            153303","             29872","             22831","              8019","             44684","              8832","             35852","                  0","                  0","                  0","                  0","             35852","                  0.19"
"1515","力山","          1091634","            909089","            182545","                169","                  0","            218358","            -35982","             23917","             43926","            -55991","             -1068","            -54923","                  0","                  0","                  0","                  0","            -54923","                 -0.24"
"1516","川飛","              7923","              7463","                460","                  0","                  0","             13956","            -13496","              1086","              9367","            -21777","                  0","            -21777","                  0","                  0","                  0","                  0","            -21777","                 -0.21"
"1517","利奇機械","            951104","            777666","            173438","                  0","                  0","             80228","             93210","             60266","              1202","            152274","             31854","            120420","                  0","                  0","                  0","                  0","            120420","                  0.53"
"1519","華城電機","          2194262","          1815188","            379074","                  0","                  0","            218831","            160243","             14000","             14045","            160198","             25505","            134693","                  0","                  0","                  0","                  0","            134693","                  0.52"
"1521","大億","          1941271","          1613044","            328227","                325","              1188","            191220","            137870","             52902","              7982","            182790","             34186","            148604","                  0","                  0","                  0","                  0","            148604","                  1.95"
"1522","堤維西","          4115091","          3678866","            436225","            111123","            113693","            458562","            -19767","            100799","             49849","             31183","             23582","              7601","                  0","                  0","                  0","                  0","              7601","                  0.02"
"1524","耿鼎企業","          1545427","          1401371","            144056","                  0","                  0","            180997","            -36941","             34018","             27758","            -30681","             -4597","            -26084","                  0","                  0","                  0","                  0","            -26084","                 -0.17"
"1525","江申工業","            661771","            577478","             84293","                  0","                  0","             46140","             38153","            105165","                608","            142710","             20272","            122438","                  0","                  0","                  0","                  0","            122438","                  1.86"
