"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1312","國喬石化","         13500815","         13325092","            175723","              2284","              3285","            241544","            -64820","          1978976","             48276","          1865880","            253511","          1612369","                  0","                  0","                  0","                  0","          1612369","                  1.78"
"1313","聯成","          5565058","          4871217","            693841","                  0","                  0","            334959","            358882","            910634","             82691","          1186825","             71290","          1115535","                  0","                  0","                  0","                  0","          1115535","                  1.00"
"1314","中石化","         28118530","         27356596","            761934","                479","                828","            649385","            112898","          2219877","            167135","          2165640","            131493","          2034147","                  0","                  0","                  0","                  0","          2034147","                  1.03"
"1315","達新工業","          1754616","          1492977","            261639","                  0","                  0","            189508","             72131","            166989","             22540","            216580","             31387","            185193","                  0","                  0","                  0","                  0","            185193","                  0.87"
"1316","上曜","            208282","            239009","            -30727","                  0","                  0","             40635","            -71362","              5746","             18621","            -84237","              1458","            -85695","                  0","                  0","                  0","                  0","            -85695","                 -1.32"
"1319","東陽","          9567961","          7469117","          2098844","             26634","             24082","          1646690","            449602","            540548","            158369","            831781","            181228","            650553","                  0","                  0","                  0","                  0","            650553","                  1.13"
"1321","大洋","          3644380","          3454902","            189478","                  0","                  0","            217574","            -28096","             15077","             63388","            -76407","              7147","            -83554","                  0","                  0","                  0","                  0","            -83554","                 -0.38"
"1323","永裕","          1264276","          1052214","            212062","              1590","              2966","            132159","             81279","             94917","             14883","            161313","             26460","            134853","                  0","                  0","                  0","                  0","            134853","                  1.64"
"1324","地球工業","            998122","            849595","            148527","                151","                543","            118070","             30849","              2542","              5041","             28350","              7242","             21108","                  0","                  0","                  0","                  0","             21108","                  0.28"
"1325","恒大","            639901","            535199","            104702","                  0","                  0","             36443","             68259","              6263","              5774","             68748","             15841","             52907","                  0","                  0","                  0","                  0","             52907","                  0.53"
"1326","台化","        214017729","        210358444","          3659285","             34992","            566144","          5245713","         -1055276","          6073849","          1313363","          3705210","            302258","          3402952","                  0","                  0","                  0","                  0","          3402952","                  0.60"
"1339","昭輝","            828366","            554176","            274190","                  0","                  0","            123381","            150809","              5416","             12063","            144162","             30130","            114032","                  0","                  0","                  0","                  0","            114032","                  1.79"
"1402","遠東新","         46276370","         42364184","          3912186","                  0","                  0","          3702547","            209639","          8139977","            951694","          7397922","             47643","          7350279","                  0","                  0","                  0","                  0","          7350279","                  1.46"
"1409","新纖","         19784248","         18985212","            799036","             22470","             46672","            736308","             86930","          1100797","            319814","            867913","             61939","            805974","                  0","                  0","                  0","                  0","            805974","                  0.46"
"1410","南染","            261895","            165295","             96600","                  0","                  0","             40855","             55745","             37655","                956","             92444","               -171","             92615","                  0","                  0","                  0","                  0","             92615","                  1.03"
"1413","宏洲纖維","          2959508","          3004169","            -44661","                  0","                  0","             78092","           -122753","             12634","             14145","           -124264","             -5807","           -118457","                  0","                  0","                  0","                  0","           -118457","                 -0.70"
"1414","東和","          1107379","          1001910","            105469","                  0","                  0","             54323","             51146","             19674","              2799","             68021","                  0","             68021","                  0","                  0","                  0","                  0","             68021","                  0.31"
"1416","廣豐","            151381","            115198","             36183","              1117","                  0","             88642","            -53576","          1014837","             22279","            938982","             21599","            917383","                  0","                  0","                  0","                  0","            917383","                  2.57"
"1417","嘉裕","          1498980","          1120237","            378743","                  0","                  0","            400742","            -21999","            219866","             17559","            180308","             22977","            157331","                  0","                  0","                  0","                  0","            157331","                  0.41"
"1418","東華","          1758137","          1811271","            -53134","                  0","                  0","            138754","           -191888","             32460","             11598","           -171026","              1733","           -172759","                  0","                  0","                  0","                  0","           -172759","                 -1.43"
"1419","新紡","            562144","            412610","            149534","                  0","                  0","            174059","            -24525","            206289","             19359","            162405","             -4853","            167258","                  0","                  0","                  0","                  0","            167258","                  0.56"
"1423","利華羊毛","            838838","            903155","            -64317","                  0","                  0","             30560","            -94877","             22409","             26223","            -98691","             -7210","            -91481","                  0","                  0","                  0","                  0","            -91481","                 -0.52"
"1432","大魯閣實業","             10313","              3830","              6483","                  0","                  0","             28995","            -22512","             11138","             53164","            -64538","               -116","            -64422","                  0","                  0","                  0","                  0","            -64422","                 -0.73"
"1434","福懋興業","         26661543","         24126176","          2535367","                  0","                  0","          1490579","          1044788","          1508782","            232270","          2321300","             79204","          2242096","                  0","                  0","                  0","                  0","          2242096","                  1.33"
"1435","中福國際","             17379","              2300","             15079","                  0","                  0","             28089","            -13010","             50259","             27527","              9722","                  0","              9722","                  0","                  0","                  0","                  0","              9722","                  0.08"
"1436","華友聯","              2218","              1724","                494","                  0","                  0","             36352","            -35858","            135356","            188327","            -88829","             90461","           -179290","                  0","                  0","                  0","                  0","           -179290","                 -0.40"
"1437","勤益投控","            686727","            750098","            -63371","                  0","                  0","             40760","           -104131","             44163","             10517","            -70485","            -36699","            -33786","                  0","                  0","                  0","                  0","            -33786","                 -0.17"
"1438","裕豐","             18685","              8765","              9920","                  0","                  0","              8655","              1265","             14889","                  2","             16152","                  0","             16152","                  0","                  0","                  0","                  0","             16152","                  0.16"
"1439","中和羊毛","            558958","            547978","             10980","                  0","                  0","             24647","            -13667","             10892","              1818","             -4593","              1431","             -6024","                  0","                  0","                  0","                  0","             -6024","                 -0.07"
"1440","南紡","         11735736","         10784214","            951522","                  0","                  0","            731102","            220420","            246848","             40258","            427010","             51768","            375242","                  0","                  0","                  0","                  0","            375242","                  0.24"
"1441","大東紡織","          1098631","          1076368","             22263","                  0","                  0","            106638","            -84375","             74842","             17437","            -26970","             -2753","            -24217","                  0","                  0","                  0","                  0","            -24217","                 -0.27"
"1442","名軒","          1107157","            678091","            429066","                  0","                  0","            114817","            314249","             14879","             35078","            294050","             27064","            266986","                  0","                  0","                  0","                  0","            266986","                  1.29"
"1443","立益紡織","            757573","            801530","            -43957","                  0","                  0","             29617","            -73574","             25739","            161078","           -208913","                  0","           -208913","                  0","                  0","                  0","                  0","           -208913","                 -1.55"
"1444","力麗","         11329420","         10084248","          1245172","             50621","                  0","            444716","            749835","            175683","            311642","            613876","             12190","            601686","                  0","                  0","                  0","                  0","            601686","                  0.66"
"1445","大宇紡織","          1581231","          1463789","            117442","                  0","                  0","            109222","              8220","             21685","              5469","             24436","              1394","             23042","                  0","                  0","                  0","                  0","             23042","                  0.17"
"1446","宏和","            248029","            215357","             32672","                  0","                  0","             46717","            -14045","             21473","              3995","              3433","             11339","             -7906","                  0","                  0","                  0","                  0","             -7906","                 -0.06"
"1447","力鵬","         19635594","         19284889","            350705","               -101","                  0","            538515","           -187709","            176785","            228416","           -239340","             -1662","           -237678","                  0","                  0","                  0","                  0","           -237678","                 -0.34"
"1449","佳和實業","          1463064","          1400617","             62447","                  0","                  0","            151276","            -88829","             68779","            229220","           -249270","                  0","           -249270","                  0","                  0","                  0","                  0","           -249270","                 -1.61"
"1451","年興紡織","          8484597","          8105512","            379085","                  0","                  0","            439572","            -60487","            941603","             42142","            838974","            106526","            732448","                  0","                  0","                  0","                  0","            732448","                  1.55"
"1452","宏益","          1616163","          1504913","            111250","                  0","                  0","             59294","             51956","             54705","              6019","            100642","             13070","             87572","                  0","                  0","                  0","                  0","             87572","                  0.66"
"1453","大將","            406420","            324589","             81831","                  0","                  0","             46775","             35056","              7530","              4408","             38178","             -1828","             40006","                  0","                  0","                  0","                  0","             40006","                  0.53"
"1454","台富","          1645886","          1537442","            108444","                  0","                  0","            115374","             -6930","             12043","              4997","                116","              7541","             -7425","                  0","                  0","                  0","                  0","             -7425","                 -0.06"
"1455","集盛","         12983326","         12874758","            108568","                  0","                  0","            351778","           -243210","            143794","             85213","           -184629","            -40679","           -143950","                  0","                  0","                  0","                  0","           -143950","                 -0.25"
"1456","怡華","          1424963","          1426129","             -1166","                  0","                  0","            105196","           -106362","             57648","             51796","           -100510","              3806","           -104316","                  0","                  0","                  0","                  0","           -104316","                 -0.62"
"1457","宜進","          3641209","          3589806","             51403","                  0","                  0","            105937","            -54534","            126678","             55563","             16581","                  0","             16581","                  0","                  0","                  0","                  0","             16581","                  0.06"
"1459","聯發紡織","          2286863","          2156776","            130087","                  0","                  0","             74972","             55115","             54881","            155769","            -45773","              4418","            -50191","                  0","                  0","                  0","                  0","            -50191","                 -0.16"
"1460","宏遠","          4673274","          3868191","            805083","              1145","                  0","            585220","            218718","            524241","            156331","            586628","                  0","            586628","                  0","                  0","                  0","                  0","            586628","                  1.34"
"1463","強盛染整","            337768","            318922","             18846","                  0","                  0","             56478","            -37632","             17013","             15104","            -35723","                  0","            -35723","                  0","                  0","                  0","                  0","            -35723","                 -0.22"
"1464","得力實業","          1519305","          1283646","            235659","               -996","                  0","            220129","             16526","             32966","             37562","             11930","              2997","              8933","                  0","                  0","                  0","                  0","              8933","                  0.04"
"1465","偉全實業","          1169699","          1056331","            113368","                  0","                718","             84039","             30047","             47896","             10264","             67679","              7111","             60568","                  0","                  0","                  0","                  0","             60568","                  0.70"
"1466","聚隆","          4046740","          3706274","            340466","                  0","                  0","            248002","             92464","             20886","             19599","             93751","             26000","             67751","                  0","                  0","                  0","                  0","             67751","                  0.71"
"1467","南緯實業","          2428744","          2137389","            291355","             12149","              8873","            240492","             47587","            187006","             61362","            173231","             13320","            159911","                  0","                  0","                  0","                  0","            159911","                  0.95"
"1468","昶和纖維","            389736","            393674","             -3938","              1617","              2350","             98593","           -101798","             18698","            105847","           -188947","                  0","           -188947","                  0","                  0","                  0","                  0","           -188947","                 -1.18"
"1470","大統新創","            511688","            465417","             46271","                  0","                  0","             49213","             -2942","             13236","              1343","              8951","              1419","              7532","                  0","                  0","                  0","                  0","              7532","                  0.09"
"1471","首利","          4660029","          4550875","            109154","                  0","                  0","            108339","                815","             72438","            244798","           -171545","             -4155","           -167390","                  0","                  0","                  0","                  0","           -167390","                 -0.83"
"1472","三洋紡","            530214","            514262","             15952","                  0","                  0","             63000","            -47048","             35587","             75594","            -87055","                  0","            -87055","                  0","                  0","                  0","                  0","            -87055","                 -1.52"
"1473","台南企業","          6382939","          5964544","            418395","                  0","                  0","            415591","              2804","            282587","            130471","            154920","             64586","             90334","                  0","                  0","                  0","                  0","             90334","                  0.62"
"1474","弘裕","          2249071","          2084603","            164468","                  0","                  0","            126226","             38242","             24507","             69031","             -6282","              4534","            -10816","                  0","                  0","                  0","                  0","            -10816","                 -0.08"
"1475","本盟光電","            185017","            178499","              6518","                 48","                 82","             26362","            -19810","              8860","             49816","            -60766","                  0","            -60766","                  0","                  0","                  0","                  0","            -60766","                 -1.16"
"1476","儒鴻","          9102684","          6731151","          2371533","                  0","                  0","            886360","          1485173","             34502","             31048","          1488627","            286913","          1201714","                  0","                  0","                  0","                  0","          1201714","                  5.32"
"1477","聚陽實業","         11788581","          9670191","          2118390","                  0","                  0","            915728","          1202662","             70682","             86422","          1186922","            216337","            970585","                  0","                  0","                  0","                  0","            970585","                  5.93"
"1503","士電","         11611273","          9632157","          1979116","                  0","                  0","          1378431","            600685","            479599","             44785","          1035499","            190166","            845333","                  0","                  0","                  0","                  0","            845333","                  1.62"
"1504","東元電機","         19421048","         15434430","          3986618","            443013","            372691","          2587343","          1328953","          1606197","            297438","          2637712","            413616","          2224096","                  0","                  0","                  0","                  0","          2224096","                  1.22"
"1506","正道","            780781","            696329","             84452","                934","              3134","             93705","             -7053","             14792","             11870","             -4131","                  0","             -4131","                  0","                  0","                  0","                  0","             -4131","                 -0.04"
"1507","永大機電","          3024698","          2116618","            908080","              1453","              1276","            422947","            484956","            809009","              2155","          1291810","            141226","          1150584","                  0","                  0","                  0","                  0","          1150584","                  2.82"
"1512","瑞利","          1813189","          1589929","            223260","                  0","              3798","            265033","            -37975","            104091","             47121","             18995","              1981","             17014","                  0","                  0","                  0","                  0","             17014","                  0.09"
"1513","中興電","          5456973","          4212117","          1244856","              2215","              1001","            737947","            505695","             41678","             32074","            515299","             71020","            444279","                  0","                  0","                  0","                  0","            444279","                  0.95"
"1514","亞力電機","          2822069","          2446652","            375417","                 13","                  0","            264223","            111181","             15373","             10994","            115560","             24022","             91538","              5764","                  0","                  0","                  0","             97302","                  0.50"
"1515","力山","          2287144","          1879553","            407591","                141","                  0","            358571","             48879","             19741","             31240","             37380","             -5482","             42862","                  0","                  0","                  0","                  0","             42862","                  0.19"
"1516","川飛","            148163","            139159","              9004","                  0","                  0","              8744","                260","              1439","             82675","            -80976","                  0","            -80976","                  0","                  0","                  0","                  0","            -80976","                 -4.42"
"1517","利奇機械","          1723010","          1410655","            312355","                  0","                  0","            120972","            191383","             59442","             24641","            226184","             50055","            176129","                  0","                  0","                  0","                  0","            176129","                  0.77"
"1519","華城電機","          2805339","          2436693","            368646","                  0","                  0","            462643","            -93997","             50618","             27062","            -70441","             -4683","            -65758","                  0","                  0","                  0","                  0","            -65758","                 -0.25"
"1521","大億","          3117449","          2627510","            489939","              5478","              1613","            287194","            198880","             50808","             13650","            236038","             28354","            207684","                  0","                  0","                  0","                  0","            207684","                  2.72"
"1522","堤維西","          6475158","          5738317","            736841","            103809","            123480","            764736","             -8224","             77650","            145938","            -76512","             20522","            -97034","                  0","                  0","                  0","                  0","            -97034","                 -0.31"
"1524","耿鼎企業","          2045944","          1874622","            171322","                  0","                  0","            238272","            -66950","             34497","             55244","            -87697","            -13763","            -73934","                  0","                  0","                  0","                  0","            -73934","                 -0.47"
"1525","江申工業","          1100840","            956439","            144401","                  0","                  0","             81458","             62943","            206810","              1346","            268407","             26728","            241679","                  0","                  0","                  0","                  0","            241679","                  3.49"
