"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1438","裕豐","             43926","             22837","             21089","                  0","                  0","             11774","              9315","             32070","                  3","             41382","                  0","             41382","                  0","                  0","                  0","                  0","             41382","                  0.40"
"1439","中和羊毛","            694189","            676582","             17607","                  0","                  0","             30318","            -12711","             17746","              3983","              1052","             80648","            -79596","                  0","                  0","                  0","                  0","            -79596","                 -0.87"
"1440","南紡","         17184775","         15207200","          1977575","                  0","                  0","            918023","          1059552","            202533","            616617","            645468","             91439","            554029","                  0","                  0","                  0","                  0","            554029","                  0.35"
"1441","大東紡織","          1777283","          1470818","            306465","                  0","                  0","            167318","            139147","             29334","             34170","            134311","             -2502","            136813","                  0","                  0","                  0","                  0","            136813","                  1.94"
"1442","名軒","          2252138","          1340883","            911255","                  0","                  0","            180096","            731159","             18540","                  0","            749699","             36416","            713283","                  0","                  0","                  0","                  0","            713283","                  3.98"
"1443","立益紡織","            967768","            959665","              8103","                  0","                  0","             39587","            -31484","             50804","            222309","           -202989","                  0","           -202989","                  0","                  0","                  0","                  0","           -202989","                 -1.50"
"1444","力麗","         13211002","         11787147","          1423855","                  0","                561","            462931","            961485","            300689","            378954","            883220","            114020","            769200","                  0","                  0","                  0","                  0","            769200","                  0.88"
"1445","大宇紡織","          2308517","          2089932","            218585","                  0","                  0","            152119","             66466","             42943","              1303","            108106","              4608","            103498","                  0","                  0","                  0","                  0","            103498","                  0.75"
"1446","宏和","            532879","            494091","             38788","                  0","                  0","             61886","            -23098","            588983","            145312","            420573","             17780","            402793","                  0","                  0","                  0","                  0","            402793","                  2.91"
"1447","力鵬","         25401381","         25052011","            349370","                  0","                  0","            567377","           -218007","            300701","            244260","           -161566","             71233","           -232799","                  0","                  0","                  0","                  0","           -232799","                 -0.34"
"1449","佳和實業","          2137437","          2085324","             52113","                  0","                  0","            248450","           -196337","            115526","            115529","           -196340","                  0","           -196340","                  0","                  0","                  0","                  0","           -196340","                 -1.30"
"1451","年興紡織","         11126784","         10292700","            834084","                  0","                  0","            567534","            266550","            740757","             75816","            931491","            175532","            755959","                  0","                  0","                  0","                  0","            755959","                  1.44"
"1452","宏益","          2286355","          2098806","            187549","                  0","                  0","             70215","            117334","             36787","             38312","            115809","             27034","             88775","                  0","                  0","                  0","                  0","             88775","                  0.67"
"1453","大將","            218810","            211568","              7242","                  0","                  0","             25822","            -18580","             36889","             10016","              8293","                933","              7360","                  0","                  0","                  0","                  0","              7360","                  0.10"
"1454","台富","          2636566","          2457852","            178714","                  0","                  0","            150531","             28183","            165148","             21301","            172030","              6203","            165827","                  0","                  0","                  0","                  0","            165827","                  1.26"
"1455","集盛","         18967111","         18489642","            477469","                  0","                  0","            404824","             72645","            240471","            182224","            130892","             -1692","            132584","                  0","                  0","                  0","                  0","            132584","                  0.26"
"1456","怡華","          2135559","          2116645","             18914","                  0","                  0","            193122","           -174208","             27484","             76079","           -222803","              4880","           -227683","                  0","                  0","                  0","                  0","           -227683","                 -1.42"
"1457","宜進","          6033090","          5824423","            208667","                  0","                  0","            152434","             56233","             76889","             83792","             49330","                  0","             49330","                  0","           -252504","                  0","                  0","           -203174","                 -0.79"
"1459","聯發紡織","          2919014","          2841309","             77705","                  0","                  0","            105408","            -27703","            375875","             47395","            300777","             15357","            285420","                  0","                  0","                  0","                  0","            285420","                  0.90"
"1460","宏遠","          6350453","          5428011","            922442","              1960","                  0","            707952","            212530","             92331","             83012","            221849","             17680","            204169","                  0","                  0","                  0","                  0","            204169","                  0.47"
"1463","強盛染整","            551885","            497811","             54074","                  0","                  0","             81753","            -27679","             56148","                499","             27970","                  0","             27970","                  0","                  0","                  0","                  0","             27970","                  0.17"
"1464","得力實業","          1985659","          1725253","            260406","              1940","                  0","            290315","            -31849","             75608","             16965","             26794","            -24929","             51723","                  0","                  0","                  0","                  0","             51723","                  0.31"
"1465","偉全實業","          1898574","          1703436","            195138","              7535","              4431","            122019","             70015","            102738","             17237","            155516","             48006","            107510","                  0","                  0","                  0","                  0","            107510","                  1.25"
"1466","聚隆","          5870646","          5382500","            488146","                  0","                  0","            288152","            199994","             32024","             26757","            205261","             -3803","            209064","                  0","                  0","                  0","                  0","            209064","                  2.19"
"1467","南緯實業","          3524020","          3204154","            319866","              8873","             13117","            364262","            -40152","            273474","            108800","            124522","            -25213","            149735","                  0","                  0","                  0","                  0","            149735","                  0.91"
"1468","昶和纖維","            697187","            662227","             34960","              9455","              9437","            114802","            -79860","            400514","            118043","            202611","                  0","            202611","                  0","                  0","                  0","                  0","            202611","                  1.26"
"1470","大統新創","            789031","            684531","            104500","                  0","                  0","             64217","             40283","             12650","              2568","             50365","              8579","             41786","                  0","                  0","                  0","                  0","             41786","                  0.49"
"1471","首利","          6849160","          6746712","            102448","                  0","                  0","            183365","            -80917","             54130","             68898","            -95685","               -282","            -95403","                  0","                  0","                  0","                  0","            -95403","                 -0.47"
"1472","三洋紡","          1177175","          1067119","            110056","                  0","                931","             60809","             50178","             59110","            265552","           -156264","                719","           -156983","                  0","                  0","                  0","                  0","           -156983","                 -2.81"
"1473","台南企業","          7409404","          6810773","            598631","                  0","                  0","            484039","            114592","            458426","             10811","            562207","             83706","            478501","                  0","                  0","                  0","                  0","            478501","                  3.27"
"1474","弘裕","          3675328","          3339951","            335377","                  0","                  0","            190837","            144540","             26086","             77916","             92710","             25492","             67218","                  0","                  0","                  0","                  0","             67218","                  0.50"
"1475","本盟光電","            366496","            372733","             -6237","                 82","              1500","             51785","            -56604","             60063","            130241","           -126782","                  0","           -126782","                  0","                  0","                  0","                  0","           -126782","                 -3.34"
"1476","儒鴻","         10783246","          8402943","          2380303","                  0","                  0","          1036982","          1343321","            155841","             60842","          1438320","            255791","          1182529","                  0","                  0","                  0","                  0","          1182529","                  5.60"
"1477","聚陽實業","         14864936","         12370063","          2494873","                  0","                  0","          1093825","          1401048","             61546","             79795","          1382799","            272148","          1110651","                  0","                  0","                  0","                  0","          1110651","                  6.92"
"1503","士電","         16154539","         13647227","          2507312","                  0","                  0","          1800043","            707269","            612780","             31898","          1288151","            188217","          1099934","                  0","                  0","                  0","                  0","          1099934","                  2.11"
"1504","東元電機","         25798135","         21099038","          4699097","            372691","            373809","          3517680","          1182535","          2204399","            527838","          2859096","             75886","          2783210","                  0","                  0","                  0","                  0","          2783210","                  1.54"
"1506","正道","          1004362","            877021","            127341","              3134","                298","            118400","              6105","             47161","              9194","             44072","                  0","             44072","                  0","                  0","                  0","                  0","             44072","                  0.43"
"1507","永大機電","          3798048","          2620921","          1177127","              1276","                736","            563917","            612670","            986861","              6395","          1593136","            118265","          1474871","                  0","                  0","                  0","                  0","          1474871","                  3.61"
"1512","瑞利","          2810309","          2402027","            408282","                315","                  0","            505902","            -97935","            198814","             60554","             40325","            -32889","             73214","                  0","                  0","                  0","                  0","             73214","                  0.40"
"1513","中興電","          7500347","          5836492","          1663855","                197","              1243","            957491","            707410","            188895","            214437","            681868","            109822","            572046","                  0","                  0","                  0","                  0","            572046","                  1.22"
"1514","亞力電機","          3313925","          2920679","            393246","                  0","                107","            332550","             60803","             49683","             11665","             98821","             22336","             76485","              2080","                  0","                  0","                  0","             78565","                  0.41"
"1515","力山","          2422168","          2034953","            387215","                666","                  0","            438402","            -51853","             41264","            104952","           -115541","              2757","           -118298","                  0","                  0","                  0","                  0","           -118298","                 -0.52"
"1516","川飛","             58212","             56229","              1983","                  0","                  0","             20565","            -18582","              4989","             13714","            -27307","                  0","            -27307","                  0","                  0","                  0","                  0","            -27307","                 -0.63"
"1517","利奇機械","          2114289","          1716490","            397799","                  0","                  0","            170726","            227073","             86298","                376","            312995","             51153","            261842","                  0","                  0","                  0","                  0","            261842","                  1.15"
"1519","華城電機","          4541532","          3999810","            541722","                  0","                  0","            466592","             75130","             73571","             25686","            123015","             11539","            111476","                  0","                  0","                  0","                  0","            111476","                  0.43"
"1521","大億","          4185204","          3482928","            702276","              4479","              2264","            399281","            300780","            105836","             13816","            392800","             67592","            325208","                  0","                  0","                  0","                  0","            325208","                  4.27"
"1522","堤維西","          8413227","          7398967","          1014260","            127726","            118867","            941875","             63526","            222900","            183135","            103291","             54752","             48539","                  0","                  0","                  0","                  0","             48539","                  0.15"
"1524","耿鼎企業","          3145432","          2836412","            309020","                  0","                  0","            385739","            -76719","            137578","             53376","              7483","              1378","              6105","                  0","                  0","                  0","                  0","              6105","                  0.04"
"1525","江申工業","          1305855","          1155270","            150585","                  0","                  0","             91499","             59086","            273666","                 48","            332704","             25330","            307374","                  0","                  0","                  0","                  0","            307374","                  4.44"
